,ID,Unnamed: 0,Prompt,Representations,Auto_assessment,Task,Task_specific_label,img2img_instructions,Object_num,Extra_characteristic,Num_features,Common,Num_objects,Linked_prompts
1435,1436,,four cups and twelve bottles,"cup, bottle",True,Controlled multiple object counting,"4,12",,,,,,,"1885,1934"
1436,1437,,four remotes and twelve carrots,"remote, carrot",True,Controlled multiple object counting,"4,12",,,,,,,"1914,1906"
1437,1438,,four birds and twelve umbrellas,"bird, umbrella",True,Controlled multiple object counting,"4,12",,,,,,,"1837,1907"
1438,1439,,four fire hydrants and twelve sandwiches,"fire hydrant, sandwich",True,Controlled multiple object counting,"4,12",,,,,,,"1923,1939"
1439,1440,,four surfboards and twelve cows,"surfboard, cow",True,Controlled multiple object counting,"4,12",,,,,,,"1928,1889"
1440,1441,,two books and eight backpacks,"book, backpack",True,Controlled multiple object counting,"2,8",,,,,,,"1924,1942"
1441,1442,,two spoons and eight bowls,"spoon, bowl",True,Controlled multiple object counting,"2,8",,,,,,,"1861,1903"
1442,1443,,two hats and eight shoes,"hat, shoe",True,Controlled multiple object counting,"2,8",,,,,,,"2003,1991"
1443,1444,,two toothbrushes and eight donuts,"toothbrush, donut",True,Controlled multiple object counting,"2,8",,,,,,,"1813,1927"
1444,1445,,two oranges and eight apples,"orange, apple",True,Controlled multiple object counting,"2,8",,,,,,,"2045,1825"
1445,1446,,two cups and eight bottles,"cup, bottle",True,Controlled multiple object counting,"2,8",,,,,,,"1885,1934"
1446,1447,,two remotes and eight carrots,"remote, carrot",True,Controlled multiple object counting,"2,8",,,,,,,"1914,1906"
1447,1448,,two birds and eight umbrellas,"bird, umbrella",True,Controlled multiple object counting,"2,8",,,,,,,"1837,1907"
1448,1449,,two fire hydrants and eight sandwiches,"fire hydrant, sandwich",True,Controlled multiple object counting,"2,8",,,,,,,"1923,1939"
1449,1450,,two surfboards and eight cows,"surfboard, cow",True,Controlled multiple object counting,"2,8",,,,,,,"1928,1889"
1450,1451,,six books and three backpacks,"book, backpack",True,Controlled multiple object counting,"6,3",,,,,,,"1924,1942"
1451,1452,,six spoons and three bowls,"spoon, bowl",True,Controlled multiple object counting,"6,3",,,,,,,"1861,1903"
1452,1453,,six hats and three shoes,"hat, shoe",True,Controlled multiple object counting,"6,3",,,,,,,"2003,1991"
1453,1454,,six toothbrushes and three donuts,"toothbrush, donut",True,Controlled multiple object counting,"6,3",,,,,,,"1813,1927"
1454,1455,,six oranges and three apples,"orange, apple",True,Controlled multiple object counting,"6,3",,,,,,,"2045,1825"
1455,1456,,six cups and three bottles,"cup, bottle",True,Controlled multiple object counting,"6,3",,,,,,,"1885,1934"
1456,1457,,six remotes and three carrots,"remote, carrot",True,Controlled multiple object counting,"6,3",,,,,,,"1914,1906"
1457,1458,,six birds and three umbrellas,"bird, umbrella",True,Controlled multiple object counting,"6,3",,,,,,,"1837,1907"
1458,1459,,six fire hydrants and three sandwiches,"fire hydrant, sandwich",True,Controlled multiple object counting,"6,3",,,,,,,"1923,1939"
1459,1460,,six surfboards and three cows,"surfboard, cow",True,Controlled multiple object counting,"6,3",,,,,,,"1928,1889"
1460,1461,,twelve books and six backpacks,"book, backpack",True,Controlled multiple object counting,"12,6",,,,,,,"1924,1942"
1461,1462,,twelve spoons and six bowls,"spoon, bowl",True,Controlled multiple object counting,"12,6",,,,,,,"1861,1903"
1462,1463,,twelve hats and six shoes,"hat, shoe",True,Controlled multiple object counting,"12,6",,,,,,,"2003,1991"
1463,1464,,twelve toothbrushes and six donuts,"toothbrush, donut",True,Controlled multiple object counting,"12,6",,,,,,,"1813,1927"
1464,1465,,twelve oranges and six apples,"orange, apple",True,Controlled multiple object counting,"12,6",,,,,,,"2045,1825"
1465,1466,,twelve cups and six bottles,"cup, bottle",True,Controlled multiple object counting,"12,6",,,,,,,"1885,1934"
1466,1467,,twelve remotes and six carrots,"remote, carrot",True,Controlled multiple object counting,"12,6",,,,,,,"1914,1906"
1467,1468,,twelve birds and six umbrellas,"bird, umbrella",True,Controlled multiple object counting,"12,6",,,,,,,"1837,1907"
1468,1469,,twelve fire hydrants and six sandwiches,"fire hydrant, sandwich",True,Controlled multiple object counting,"12,6",,,,,,,"1923,1939"
1469,1470,,twelve surfboards and six cows,"surfboard, cow",True,Controlled multiple object counting,"12,6",,,,,,,"1928,1889"
1470,1471,,six books and two backpacks,"book, backpack",True,Controlled multiple object counting,"6,2",,,,,,,"1924,1942"
1471,1472,,six spoons and two bowls,"spoon, bowl",True,Controlled multiple object counting,"6,2",,,,,,,"1861,1903"
1472,1473,,six hats and two shoes,"hat, shoe",True,Controlled multiple object counting,"6,2",,,,,,,"2003,1991"
1473,1474,,six toothbrushes and two donuts,"toothbrush, donut",True,Controlled multiple object counting,"6,2",,,,,,,"1813,1927"
1474,1475,,six oranges and two apples,"orange, apple",True,Controlled multiple object counting,"6,2",,,,,,,"2045,1825"
1475,1476,,six cups and two bottles,"cup, bottle",True,Controlled multiple object counting,"6,2",,,,,,,"1885,1934"
1476,1477,,six remotes and two carrots,"remote, carrot",True,Controlled multiple object counting,"6,2",,,,,,,"1914,1906"
1477,1478,,six birds and two umbrellas,"bird, umbrella",True,Controlled multiple object counting,"6,2",,,,,,,"1837,1907"
1478,1479,,six fire hydrants and two sandwiches,"fire hydrant, sandwich",True,Controlled multiple object counting,"6,2",,,,,,,"1923,1939"
1479,1480,,six surfboards and two cows,"surfboard, cow",True,Controlled multiple object counting,"6,2",,,,,,,"1928,1889"
1480,1481,,twelve books and four backpacks,"book, backpack",True,Controlled multiple object counting,"12,4",,,,,,,"1924,1942"
1481,1482,,twelve spoons and four bowls,"spoon, bowl",True,Controlled multiple object counting,"12,4",,,,,,,"1861,1903"
1482,1483,,twelve hats and four shoes,"hat, shoe",True,Controlled multiple object counting,"12,4",,,,,,,"2003,1991"
1483,1484,,twelve toothbrushes and four donuts,"toothbrush, donut",True,Controlled multiple object counting,"12,4",,,,,,,"1813,1927"
1484,1485,,twelve oranges and four apples,"orange, apple",True,Controlled multiple object counting,"12,4",,,,,,,"2045,1825"
1485,1486,,twelve cups and four bottles,"cup, bottle",True,Controlled multiple object counting,"12,4",,,,,,,"1885,1934"
1486,1487,,twelve remotes and four carrots,"remote, carrot",True,Controlled multiple object counting,"12,4",,,,,,,"1914,1906"
1487,1488,,twelve birds and four umbrellas,"bird, umbrella",True,Controlled multiple object counting,"12,4",,,,,,,"1837,1907"
1488,1489,,twelve fire hydrants and four sandwiches,"fire hydrant, sandwich",True,Controlled multiple object counting,"12,4",,,,,,,"1923,1939"
1489,1490,,twelve surfboards and four cows,"surfboard, cow",True,Controlled multiple object counting,"12,4",,,,,,,"1928,1889"
1490,1491,,eight books and two backpacks,"book, backpack",True,Controlled multiple object counting,"8,2",,,,,,,"1924,1942"
1491,1492,,eight spoons and two bowls,"spoon, bowl",True,Controlled multiple object counting,"8,2",,,,,,,"1861,1903"
1492,1493,,eight hats and two shoes,"hat, shoe",True,Controlled multiple object counting,"8,2",,,,,,,"2003,1991"
1493,1494,,eight toothbrushes and two donuts,"toothbrush, donut",True,Controlled multiple object counting,"8,2",,,,,,,"1813,1927"
1494,1495,,eight oranges and two apples,"orange, apple",True,Controlled multiple object counting,"8,2",,,,,,,"2045,1825"
1495,1496,,eight cups and two bottles,"cup, bottle",True,Controlled multiple object counting,"8,2",,,,,,,"1885,1934"
1496,1497,,eight remotes and two carrots,"remote, carrot",True,Controlled multiple object counting,"8,2",,,,,,,"1914,1906"
1497,1498,,eight birds and two umbrellas,"bird, umbrella",True,Controlled multiple object counting,"8,2",,,,,,,"1837,1907"
1498,1499,,eight fire hydrants and two sandwiches,"fire hydrant, sandwich",True,Controlled multiple object counting,"8,2",,,,,,,"1923,1939"
1499,1500,,eight surfboards and two cows,"surfboard, cow",True,Controlled multiple object counting,"8,2",,,,,,,"1928,1889"
1500,1501,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1501,1502,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1502,1503,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1503,1504,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1504,1505,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1505,1506,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1506,1507,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1507,1508,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1508,1509,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1509,1510,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1510,1511,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1511,1512,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1512,1513,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1513,1514,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1514,1515,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1515,1516,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1516,1517,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1517,1518,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1518,1519,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1519,1520,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1520,1521,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1521,1522,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1522,1523,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1523,1524,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1524,1525,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1525,1526,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1526,1527,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1527,1528,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1528,1529,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1529,1530,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1530,1531,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1531,1532,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1532,1533,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1533,1534,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1534,1535,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1535,1536,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1536,1537,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1537,1538,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1538,1539,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1539,1540,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1540,1541,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1541,1542,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1542,1543,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1543,1544,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1544,1545,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1545,1546,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1546,1547,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1547,1548,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1548,1549,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1549,1550,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1550,1551,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1551,1552,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1552,1553,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1553,1554,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1554,1555,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1555,1556,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1556,1557,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1557,1558,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1558,1559,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1559,1560,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1560,1561,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1561,1562,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1562,1563,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1563,1564,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1564,1565,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1565,1566,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1566,1567,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1567,1568,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1568,1569,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1569,1570,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1570,1571,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1571,1572,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1572,1573,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1573,1574,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1574,1575,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1575,1576,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1576,1577,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1577,1578,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1578,1579,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1579,1580,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1580,1581,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1581,1582,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1582,1583,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1583,1584,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1584,1585,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1585,1586,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1586,1587,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1587,1588,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1588,1589,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1589,1590,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1590,1591,,a book and a backpack,"book, backpack",True,Controlled multiple objects,,,,,,,,"1924,1942"
1591,1592,,a spoon and a bowl,"spoon, bowl",True,Controlled multiple objects,,,,,,,,"1861,1903"
1592,1593,,a hat and a shoe,"hat, shoe",True,Controlled multiple objects,,,,,,,,"2003,1991"
1593,1594,,a toothbrush and a donut,"toothbrush, donut",True,Controlled multiple objects,,,,,,,,"1813,1927"
1594,1595,,an orange and an apple,"orange, apple",True,Controlled multiple objects,,,,,,,,"2045,1825"
1595,1596,,a cup and a bottle,"cup, bottle",True,Controlled multiple objects,,,,,,,,"1885,1934"
1596,1597,,a remote and a carrot,"remote, carrot",True,Controlled multiple objects,,,,,,,,"1914,1906"
1597,1598,,a bird and an umbrella,"bird, umbrella",True,Controlled multiple objects,,,,,,,,"1837,1907"
1598,1599,,a fire hydrant and a sandwich,"fire hydrant, sandwich",True,Controlled multiple objects,,,,,,,,"1923,1939"
1599,1600,,a surfboard and a cow,"surfboard, cow",True,Controlled multiple objects,,,,,,,,"1928,1889"
1600,1601,,two books,book,True,Controlled single object counting,2,,,,,,,1924
1601,1602,,two backpacks,backpack,True,Controlled single object counting,2,,,,,,,1942
1602,1603,,four books,book,True,Controlled single object counting,4,,,,,,,1924
1603,1604,,four backpacks,backpack,True,Controlled single object counting,4,,,,,,,1942
1604,1605,,six books,book,True,Controlled single object counting,6,,,,,,,1924
1605,1606,,six backpacks,backpack,True,Controlled single object counting,6,,,,,,,1942
1606,1607,,eight books,book,True,Controlled single object counting,8,,,,,,,1924
1607,1608,,eight backpacks,backpack,True,Controlled single object counting,8,,,,,,,1942
1608,1609,,twelve books,book,True,Controlled single object counting,12,,,,,,,1924
1609,1610,,twelve backpacks,backpack,True,Controlled single object counting,12,,,,,,,1942
1610,1611,,two spoons,spoon,True,Controlled single object counting,2,,,,,,,1861
1611,1612,,two bowls,bowl,True,Controlled single object counting,2,,,,,,,1903
1612,1613,,four spoons,spoon,True,Controlled single object counting,4,,,,,,,1861
1613,1614,,four bowls,bowl,True,Controlled single object counting,4,,,,,,,1903
1614,1615,,six spoons,spoon,True,Controlled single object counting,6,,,,,,,1861
1615,1616,,six bowls,bowl,True,Controlled single object counting,6,,,,,,,1903
1616,1617,,eight spoons,spoon,True,Controlled single object counting,8,,,,,,,1861
1617,1618,,eight bowls,bowl,True,Controlled single object counting,8,,,,,,,1903
1618,1619,,twelve spoons,spoon,True,Controlled single object counting,12,,,,,,,1861
1619,1620,,twelve bowls,bowl,True,Controlled single object counting,12,,,,,,,1903
1620,1621,,two hats,hat,True,Controlled single object counting,2,,,,,,,2003
1621,1622,,two shoes,shoe,True,Controlled single object counting,2,,,,,,,1991
1622,1623,,four hats,hat,True,Controlled single object counting,4,,,,,,,2003
1623,1624,,four shoes,shoe,True,Controlled single object counting,4,,,,,,,1991
1624,1625,,six hats,hat,True,Controlled single object counting,6,,,,,,,2003
1625,1626,,six shoes,shoe,True,Controlled single object counting,6,,,,,,,1991
1626,1627,,eight hats,hat,True,Controlled single object counting,8,,,,,,,2003
1627,1628,,eight shoes,shoe,True,Controlled single object counting,8,,,,,,,1991
1628,1629,,twelve hats,hat,True,Controlled single object counting,12,,,,,,,2003
1629,1630,,twelve shoes,shoe,True,Controlled single object counting,12,,,,,,,1991
1630,1631,,two toothbrushes,toothbrush,True,Controlled single object counting,2,,,,,,,1813
1631,1632,,two donuts,donut,True,Controlled single object counting,2,,,,,,,1927
1632,1633,,four toothbrushes,toothbrush,True,Controlled single object counting,4,,,,,,,1813
1633,1634,,four donuts,donut,True,Controlled single object counting,4,,,,,,,1927
1634,1635,,six toothbrushes,toothbrush,True,Controlled single object counting,6,,,,,,,1813
1635,1636,,six donuts,donut,True,Controlled single object counting,6,,,,,,,1927
1636,1637,,eight toothbrushes,toothbrush,True,Controlled single object counting,8,,,,,,,1813
1637,1638,,eight donuts,donut,True,Controlled single object counting,8,,,,,,,1927
1638,1639,,twelve toothbrushes,toothbrush,True,Controlled single object counting,12,,,,,,,1813
1639,1640,,twelve donuts,donut,True,Controlled single object counting,12,,,,,,,1927
1640,1641,,two oranges,orange,True,Controlled single object counting,2,,,,,,,2045
1641,1642,,two apples,apple,True,Controlled single object counting,2,,,,,,,1825
1642,1643,,four oranges,orange,True,Controlled single object counting,4,,,,,,,2045
1643,1644,,four apples,apple,True,Controlled single object counting,4,,,,,,,1825
1644,1645,,six oranges,orange,True,Controlled single object counting,6,,,,,,,2045
1645,1646,,six apples,apple,True,Controlled single object counting,6,,,,,,,1825
1646,1647,,eight oranges,orange,True,Controlled single object counting,8,,,,,,,2045
1647,1648,,eight apples,apple,True,Controlled single object counting,8,,,,,,,1825
1648,1649,,twelve oranges,orange,True,Controlled single object counting,12,,,,,,,2045
1649,1650,,twelve apples,apple,True,Controlled single object counting,12,,,,,,,1825
1650,1651,,two cups,cup,True,Controlled single object counting,2,,,,,,,1885
1651,1652,,two bottles,bottle,True,Controlled single object counting,2,,,,,,,1934
1652,1653,,four cups,cup,True,Controlled single object counting,4,,,,,,,1885
1653,1654,,four bottles,bottle,True,Controlled single object counting,4,,,,,,,1934
1654,1655,,six cups,cup,True,Controlled single object counting,6,,,,,,,1885
1655,1656,,six bottles,bottle,True,Controlled single object counting,6,,,,,,,1934
1656,1657,,eight cups,cup,True,Controlled single object counting,8,,,,,,,1885
1657,1658,,eight bottles,bottle,True,Controlled single object counting,8,,,,,,,1934
1658,1659,,twelve cups,cup,True,Controlled single object counting,12,,,,,,,1885
1659,1660,,twelve bottles,bottle,True,Controlled single object counting,12,,,,,,,1934
1660,1661,,two remotes,remote,True,Controlled single object counting,2,,,,,,,1914
1661,1662,,two carrots,carrot,True,Controlled single object counting,2,,,,,,,1906
1662,1663,,four remotes,remote,True,Controlled single object counting,4,,,,,,,1914
1663,1664,,four carrots,carrot,True,Controlled single object counting,4,,,,,,,1906
1664,1665,,six remotes,remote,True,Controlled single object counting,6,,,,,,,1914
1665,1666,,six carrots,carrot,True,Controlled single object counting,6,,,,,,,1906
1666,1667,,eight remotes,remote,True,Controlled single object counting,8,,,,,,,1914
1667,1668,,eight carrots,carrot,True,Controlled single object counting,8,,,,,,,1906
1668,1669,,twelve remotes,remote,True,Controlled single object counting,12,,,,,,,1914
1669,1670,,twelve carrots,carrot,True,Controlled single object counting,12,,,,,,,1906
1670,1671,,two birds,bird,True,Controlled single object counting,2,,,,,,,1837
1671,1672,,two umbrellas,umbrella,True,Controlled single object counting,2,,,,,,,1907
1672,1673,,four birds,bird,True,Controlled single object counting,4,,,,,,,1837
1673,1674,,four umbrellas,umbrella,True,Controlled single object counting,4,,,,,,,1907
1674,1675,,six birds,bird,True,Controlled single object counting,6,,,,,,,1837
1675,1676,,six umbrellas,umbrella,True,Controlled single object counting,6,,,,,,,1907
1676,1677,,eight birds,bird,True,Controlled single object counting,8,,,,,,,1837
1677,1678,,eight umbrellas,umbrella,True,Controlled single object counting,8,,,,,,,1907
1678,1679,,twelve birds,bird,True,Controlled single object counting,12,,,,,,,1837
1679,1680,,twelve umbrellas,umbrella,True,Controlled single object counting,12,,,,,,,1907
1680,1681,,two fire hydrants,fire hydrant,True,Controlled single object counting,2,,,,,,,1923
1681,1682,,two sandwiches,sandwich,True,Controlled single object counting,2,,,,,,,1939
1682,1683,,four fire hydrants,fire hydrant,True,Controlled single object counting,4,,,,,,,1923
1683,1684,,four sandwiches,sandwich,True,Controlled single object counting,4,,,,,,,1939
1684,1685,,six fire hydrants,fire hydrant,True,Controlled single object counting,6,,,,,,,1923
1685,1686,,six sandwiches,sandwich,True,Controlled single object counting,6,,,,,,,1939
1686,1687,,eight fire hydrants,fire hydrant,True,Controlled single object counting,8,,,,,,,1923
1687,1688,,eight sandwiches,sandwich,True,Controlled single object counting,8,,,,,,,1939
1688,1689,,twelve fire hydrants,fire hydrant,True,Controlled single object counting,12,,,,,,,1923
1689,1690,,twelve sandwiches,sandwich,True,Controlled single object counting,12,,,,,,,1939
1690,1691,,two surfboards,surfboard,True,Controlled single object counting,2,,,,,,,1928
1691,1692,,two cows,cow,True,Controlled single object counting,2,,,,,,,1889
1692,1693,,four surfboards,surfboard,True,Controlled single object counting,4,,,,,,,1928
1693,1694,,four cows,cow,True,Controlled single object counting,4,,,,,,,1889
1694,1695,,six surfboards,surfboard,True,Controlled single object counting,6,,,,,,,1928
1695,1696,,six cows,cow,True,Controlled single object counting,6,,,,,,,1889
1696,1697,,eight surfboards,surfboard,True,Controlled single object counting,8,,,,,,,1928
1697,1698,,eight cows,cow,True,Controlled single object counting,8,,,,,,,1889
1698,1699,,twelve surfboards,surfboard,True,Controlled single object counting,12,,,,,,,1928
1699,1700,,twelve cows,cow,True,Controlled single object counting,12,,,,,,,1889
1700,1701,,a book,book,True,Controlled single object,,,,,,,,
1701,1702,,a spoon,spoon,True,Controlled single object,,,,,,,,
1702,1703,,a hat,hat,True,Controlled single object,,,,,,,,
1703,1704,,a toothbrush,toothbrush,True,Controlled single object,,,,,,,,
1704,1705,,an orange,orange,True,Controlled single object,,,,,,,,
1705,1706,,a cup,cup,True,Controlled single object,,,,,,,,
1706,1707,,a remote,remote,True,Controlled single object,,,,,,,,
1707,1708,,a bird,bird,True,Controlled single object,,,,,,,,
1708,1709,,a fire hydrant,fire hydrant,True,Controlled single object,,,,,,,,
1709,1710,,a surfboard,surfboard,True,Controlled single object,,,,,,,,
1710,1711,,a book,book,True,Controlled single object,,,,,,,,
1711,1712,,a spoon,spoon,True,Controlled single object,,,,,,,,
1712,1713,,a hat,hat,True,Controlled single object,,,,,,,,
1713,1714,,a toothbrush,toothbrush,True,Controlled single object,,,,,,,,
1714,1715,,an orange,orange,True,Controlled single object,,,,,,,,
1715,1716,,a cup,cup,True,Controlled single object,,,,,,,,
1716,1717,,a remote,remote,True,Controlled single object,,,,,,,,
1717,1718,,a bird,bird,True,Controlled single object,,,,,,,,
1718,1719,,a fire hydrant,fire hydrant,True,Controlled single object,,,,,,,,
1719,1720,,a surfboard,surfboard,True,Controlled single object,,,,,,,,
1720,1721,,a book,book,True,Controlled single object,,,,,,,,
1721,1722,,a spoon,spoon,True,Controlled single object,,,,,,,,
1722,1723,,a hat,hat,True,Controlled single object,,,,,,,,
1723,1724,,a toothbrush,toothbrush,True,Controlled single object,,,,,,,,
1724,1725,,an orange,orange,True,Controlled single object,,,,,,,,
1725,1726,,a cup,cup,True,Controlled single object,,,,,,,,
1726,1727,,a remote,remote,True,Controlled single object,,,,,,,,
1727,1728,,a bird,bird,True,Controlled single object,,,,,,,,
