File_name,Prompt_no,Task,Score,Dashboard_version,Algorithm
p2251_1_v0.0.5_pd230208.png,2251,Single object,True,v0.0.5_pd230228,SD1.5
p1853_1_v0.0.5_pd230208.png,1853,Single object,True,v0.0.5_pd230228,SD1.5
p2289_1_v0.0.5_pd230208.png,2289,Single object,True,v0.0.5_pd230228,SD1.5
p2103_1_v0.0.5_pd230208.png,2103,Single object,True,v0.0.5_pd230228,SD1.5
p138_1_v0.0.5_pd230208.png,138,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p1845_1_v0.0.5_pd230208.png,1845,Single object,True,v0.0.5_pd230228,SD1.5
p2115_1_v0.0.5_pd230208.png,2115,Single object,True,v0.0.5_pd230228,SD1.5
p2247_1_v0.0.5_pd230208.png,2247,Single object,True,v0.0.5_pd230228,SD1.5
p156_1_v0.0.5_pd230208.png,156,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p43_1_v0.0.5_pd230208.png,43,Conditional generation,False,v0.0.5_pd230228,SD1.5
p2229_1_v0.0.5_pd230208.png,2229,Single object,True,v0.0.5_pd230228,SD1.5
p204_1_v0.0.5_pd230208.png,204,Negation,False,v0.0.5_pd230228,SD1.5
p1946_1_v0.0.5_pd230208.png,1946,Single object,True,v0.0.5_pd230228,SD1.5
p2016_1_v0.0.5_pd230208.png,2016,Single object,True,v0.0.5_pd230228,SD1.5
p2078_1_v0.0.5_pd230208.png,2078,Single object,True,v0.0.5_pd230228,SD1.5
p1928_1_v0.0.5_pd230208.png,1928,Single object,True,v0.0.5_pd230228,SD1.5
p2024_1_v0.0.5_pd230208.png,2024,Single object,True,v0.0.5_pd230228,SD1.5
p1974_1_v0.0.5_pd230208.png,1974,Single object,True,v0.0.5_pd230228,SD1.5
p2092_1_v0.0.5_pd230208.png,2092,Single object,True,v0.0.5_pd230228,SD1.5
p258_1_v0.0.5_pd230208.png,258,Negation,True,v0.0.5_pd230228,SD1.5
p2191_1_v0.0.5_pd230208.png,2191,Single object,True,v0.0.5_pd230228,SD1.5
p2275_1_v0.0.5_pd230208.png,2275,Single object,True,v0.0.5_pd230228,SD1.5
p236_1_v0.0.5_pd230208.png,236,Negation,False,v0.0.5_pd230228,SD1.5
p2127_1_v0.0.5_pd230208.png,2127,Single object,True,v0.0.5_pd230228,SD1.5
p280_1_v0.0.5_pd230208.png,280,Negation,True,v0.0.5_pd230228,SD1.5
p164_1_v0.0.5_pd230208.png,164,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p1877_1_v0.0.5_pd230208.png,1877,Single object,True,v0.0.5_pd230228,SD1.5
p1819_1_v0.0.5_pd230208.png,1819,Single object,False,v0.0.5_pd230228,SD1.5
p2149_1_v0.0.5_pd230208.png,2149,Single object,True,v0.0.5_pd230228,SD1.5
p172_1_v0.0.5_pd230208.png,172,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p296_1_v0.0.5_pd230208.png,296,Negation,True,v0.0.5_pd230228,SD1.5
p1861_1_v0.0.5_pd230208.png,1861,Single object,True,v0.0.5_pd230228,SD1.5
p2131_1_v0.0.5_pd230208.png,2131,Single object,True,v0.0.5_pd230228,SD1.5
p220_1_v0.0.5_pd230208.png,220,Negation,True,v0.0.5_pd230228,SD1.5
p2084_1_v0.0.5_pd230208.png,2084,Single object,True,v0.0.5_pd230228,SD1.5
p2263_1_v0.0.5_pd230208.png,2263,Single object,True,v0.0.5_pd230228,SD1.5
p2187_1_v0.0.5_pd230208.png,2187,Single object,True,v0.0.5_pd230228,SD1.5
p1962_1_v0.0.5_pd230208.png,1962,Single object,False,v0.0.5_pd230228,SD1.5
p2032_1_v0.0.5_pd230208.png,2032,Single object,True,v0.0.5_pd230228,SD1.5
p1920_1_v0.0.5_pd230208.png,1920,Single object,True,v0.0.5_pd230228,SD1.5
p2070_1_v0.0.5_pd230208.png,2070,Single object,True,v0.0.5_pd230228,SD1.5
p1996_1_v0.0.5_pd230208.png,1996,Single object,True,v0.0.5_pd230228,SD1.5
p186_1_v0.0.5_pd230208.png,186,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p262_1_v0.0.5_pd230208.png,262,Negation,False,v0.0.5_pd230228,SD1.5
p1895_1_v0.0.5_pd230208.png,1895,Single object,True,v0.0.5_pd230228,SD1.5
p2221_1_v0.0.5_pd230208.png,2221,Single object,True,v0.0.5_pd230228,SD1.5
p130_1_v0.0.5_pd230208.png,130,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p1823_1_v0.0.5_pd230208.png,1823,Single object,True,v0.0.5_pd230228,SD1.5
p2297_1_v0.0.5_pd230208.png,2297,Single object,True,v0.0.5_pd230228,SD1.5
p93_1_v0.0.5_pd230208.png,93,Conditional generation,True,v0.0.5_pd230228,SD1.5
p2173_1_v0.0.5_pd230208.png,2173,Single object,True,v0.0.5_pd230228,SD1.5
p148_1_v0.0.5_pd230208.png,148,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p85_1_v0.0.5_pd230208.png,85,Conditional generation,True,v0.0.5_pd230228,SD1.5
p2281_1_v0.0.5_pd230208.png,2281,Single object,True,v0.0.5_pd230228,SD1.5
p2165_1_v0.0.5_pd230208.png,2165,Single object,True,v0.0.5_pd230228,SD1.5
p1835_1_v0.0.5_pd230208.png,1835,Single object,True,v0.0.5_pd230228,SD1.5
p126_1_v0.0.5_pd230208.png,126,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p1883_1_v0.0.5_pd230208.png,1883,Single object,True,v0.0.5_pd230228,SD1.5
p2237_1_v0.0.5_pd230208.png,2237,Single object,True,v0.0.5_pd230228,SD1.5
p2259_1_v0.0.5_pd230208.png,2259,Single object,True,v0.0.5_pd230228,SD1.5
p190_1_v0.0.5_pd230208.png,190,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p274_1_v0.0.5_pd230208.png,274,Negation,False,v0.0.5_pd230228,SD1.5
p1980_1_v0.0.5_pd230208.png,1980,Single object,True,v0.0.5_pd230228,SD1.5
p1936_1_v0.0.5_pd230208.png,1936,Single object,True,v0.0.5_pd230228,SD1.5
p2066_1_v0.0.5_pd230208.png,2066,Single object,True,v0.0.5_pd230228,SD1.5
p2008_1_v0.0.5_pd230208.png,2008,Single object,True,v0.0.5_pd230228,SD1.5
p1958_1_v0.0.5_pd230208.png,1958,Single object,True,v0.0.5_pd230228,SD1.5
p2002_1_v0.0.5_pd230208.png,2002,Single object,True,v0.0.5_pd230228,SD1.5
p1952_1_v0.0.5_pd230208.png,1952,Single object,True,v0.0.5_pd230228,SD1.5
p2101_1_v0.0.5_pd230208.png,2101,Single object,True,v0.0.5_pd230228,SD1.5
p1851_1_v0.0.5_pd230208.png,1851,Single object,True,v0.0.5_pd230228,SD1.5
p142_1_v0.0.5_pd230208.png,142,Simple arithmetic,True,v0.0.5_pd230228,SD1.5
p210_1_v0.0.5_pd230208.png,210,Negation,False,v0.0.5_pd230228,SD1.5
p2253_1_v0.0.5_pd230208.png,2253,Single object,True,v0.0.5_pd230228,SD1.5
p39_1_v0.0.5_pd230208.png,39,Conditional generation,False,v0.0.5_pd230228,SD1.5
p1889_1_v0.0.5_pd230208.png,1889,Single object,True,v0.0.5_pd230228,SD1.5
p206_1_v0.0.5_pd230208.png,206,Negation,True,v0.0.5_pd230228,SD1.5
p2245_1_v0.0.5_pd230208.png,2245,Single object,True,v0.0.5_pd230228,SD1.5
p41_1_v0.0.5_pd230208.png,41,Conditional generation,False,v0.0.5_pd230228,SD1.5
p268_1_v0.0.5_pd230208.png,268,Negation,False,v0.0.5_pd230228,SD1.5
p99_1_v0.0.5_pd230208.png,99,Conditional generation,False,v0.0.5_pd230228,SD1.5
p154_1_v0.0.5_pd230208.png,154,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p1829_1_v0.0.5_pd230208.png,1829,Single object,True,v0.0.5_pd230228,SD1.5
p1847_1_v0.0.5_pd230208.png,1847,Single object,True,v0.0.5_pd230228,SD1.5
p2179_1_v0.0.5_pd230208.png,2179,Single object,True,v0.0.5_pd230228,SD1.5
p2117_1_v0.0.5_pd230208.png,2117,Single object,True,v0.0.5_pd230228,SD1.5
p1944_1_v0.0.5_pd230208.png,1944,Single object,True,v0.0.5_pd230228,SD1.5
p2014_1_v0.0.5_pd230208.png,2014,Single object,True,v0.0.5_pd230228,SD1.5
p1968_1_v0.0.5_pd230208.png,1968,Single object,True,v0.0.5_pd230228,SD1.5
p1906_1_v0.0.5_pd230208.png,1906,Single object,True,v0.0.5_pd230228,SD1.5
p2038_1_v0.0.5_pd230208.png,2038,Single object,True,v0.0.5_pd230228,SD1.5
p116_1_v0.0.5_pd230208.png,116,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2056_1_v0.0.5_pd230208.png,2056,Single object,True,v0.0.5_pd230228,SD1.5
p178_1_v0.0.5_pd230208.png,178,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2155_1_v0.0.5_pd230208.png,2155,Single object,True,v0.0.5_pd230228,SD1.5
p1805_1_v0.0.5_pd230208.png,1805,Single object,True,v0.0.5_pd230228,SD1.5
p2269_1_v0.0.5_pd230208.png,2269,Single object,True,v0.0.5_pd230228,SD1.5
p244_1_v0.0.5_pd230208.png,244,Negation,False,v0.0.5_pd230228,SD1.5
p2207_1_v0.0.5_pd230208.png,2207,Single object,True,v0.0.5_pd230228,SD1.5
p15_1_v0.0.5_pd230208.png,15,Conditional generation,False,v0.0.5_pd230228,SD1.5
p2211_1_v0.0.5_pd230208.png,2211,Single object,True,v0.0.5_pd230228,SD1.5
p252_1_v0.0.5_pd230208.png,252,Negation,True,v0.0.5_pd230228,SD1.5
p1813_1_v0.0.5_pd230208.png,1813,Single object,True,v0.0.5_pd230228,SD1.5
p100_1_v0.0.5_pd230208.png,100,Conditional generation,True,v0.0.5_pd230228,SD1.5
p2143_1_v0.0.5_pd230208.png,2143,Single object,True,v0.0.5_pd230228,SD1.5
p1910_1_v0.0.5_pd230208.png,1910,Single object,True,v0.0.5_pd230228,SD1.5
p2040_1_v0.0.5_pd230208.png,2040,Single object,True,v0.0.5_pd230228,SD1.5
p2098_1_v0.0.5_pd230208.png,2098,Single object,True,v0.0.5_pd230228,SD1.5
p1994_1_v0.0.5_pd230208.png,1994,Single object,True,v0.0.5_pd230228,SD1.5
p2072_1_v0.0.5_pd230208.png,2072,Single object,True,v0.0.5_pd230228,SD1.5
p1922_1_v0.0.5_pd230208.png,1922,Single object,True,v0.0.5_pd230228,SD1.5
p1821_1_v0.0.5_pd230208.png,1821,Single object,True,v0.0.5_pd230228,SD1.5
p2171_1_v0.0.5_pd230208.png,2171,Single object,True,v0.0.5_pd230228,SD1.5
p91_1_v0.0.5_pd230208.png,91,Conditional generation,False,v0.0.5_pd230228,SD1.5
p132_1_v0.0.5_pd230208.png,132,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2295_1_v0.0.5_pd230208.png,2295,Single object,True,v0.0.5_pd230228,SD1.5
p27_1_v0.0.5_pd230208.png,27,Conditional generation,True,v0.0.5_pd230228,SD1.5
p49_1_v0.0.5_pd230208.png,49,Conditional generation,False,v0.0.5_pd230228,SD1.5
p2223_1_v0.0.5_pd230208.png,2223,Single object,True,v0.0.5_pd230228,SD1.5
p184_1_v0.0.5_pd230208.png,184,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p260_1_v0.0.5_pd230208.png,260,Negation,False,v0.0.5_pd230228,SD1.5
p1897_1_v0.0.5_pd230208.png,1897,Single object,True,v0.0.5_pd230228,SD1.5
p276_1_v0.0.5_pd230208.png,276,Negation,False,v0.0.5_pd230228,SD1.5
p192_1_v0.0.5_pd230208.png,192,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2235_1_v0.0.5_pd230208.png,2235,Single object,True,v0.0.5_pd230228,SD1.5
p1881_1_v0.0.5_pd230208.png,1881,Single object,True,v0.0.5_pd230228,SD1.5
p218_1_v0.0.5_pd230208.png,218,Negation,False,v0.0.5_pd230228,SD1.5
p124_1_v0.0.5_pd230208.png,124,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2109_1_v0.0.5_pd230208.png,2109,Single object,True,v0.0.5_pd230228,SD1.5
p1859_1_v0.0.5_pd230208.png,1859,Single object,True,v0.0.5_pd230228,SD1.5
p87_1_v0.0.5_pd230208.png,87,Conditional generation,False,v0.0.5_pd230228,SD1.5
p2167_1_v0.0.5_pd230208.png,2167,Single object,True,v0.0.5_pd230228,SD1.5
p2283_1_v0.0.5_pd230208.png,2283,Single object,True,v0.0.5_pd230228,SD1.5
p1837_1_v0.0.5_pd230208.png,1837,Single object,True,v0.0.5_pd230228,SD1.5
p2064_1_v0.0.5_pd230208.png,2064,Single object,True,v0.0.5_pd230228,SD1.5
p1934_1_v0.0.5_pd230208.png,1934,Single object,True,v0.0.5_pd230228,SD1.5
p1982_1_v0.0.5_pd230208.png,1982,Single object,True,v0.0.5_pd230228,SD1.5
p2090_1_v0.0.5_pd230208.png,2090,Single object,True,v0.0.5_pd230228,SD1.5
p1918_1_v0.0.5_pd230208.png,1918,Single object,True,v0.0.5_pd230228,SD1.5
p2048_1_v0.0.5_pd230208.png,2048,Single object,True,v0.0.5_pd230228,SD1.5
p1976_1_v0.0.5_pd230208.png,1976,Single object,True,v0.0.5_pd230228,SD1.5
p2026_1_v0.0.5_pd230208.png,2026,Single object,True,v0.0.5_pd230228,SD1.5
p166_1_v0.0.5_pd230208.png,166,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p282_1_v0.0.5_pd230208.png,282,Negation,True,v0.0.5_pd230228,SD1.5
p108_1_v0.0.5_pd230208.png,108,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2125_1_v0.0.5_pd230208.png,2125,Single object,True,v0.0.5_pd230228,SD1.5
p2219_1_v0.0.5_pd230208.png,2219,Single object,False,v0.0.5_pd230228,SD1.5
p2277_1_v0.0.5_pd230208.png,2277,Single object,True,v0.0.5_pd230228,SD1.5
p234_1_v0.0.5_pd230208.png,234,Negation,True,v0.0.5_pd230228,SD1.5
p65_1_v0.0.5_pd230208.png,65,Conditional generation,True,v0.0.5_pd230228,SD1.5
p2185_1_v0.0.5_pd230208.png,2185,Single object,True,v0.0.5_pd230228,SD1.5
p222_1_v0.0.5_pd230208.png,222,Negation,False,v0.0.5_pd230228,SD1.5
p2133_1_v0.0.5_pd230208.png,2133,Single object,True,v0.0.5_pd230228,SD1.5
p170_1_v0.0.5_pd230208.png,170,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p294_1_v0.0.5_pd230208.png,294,Negation,False,v0.0.5_pd230228,SD1.5
p1960_1_v0.0.5_pd230208.png,1960,Single object,True,v0.0.5_pd230228,SD1.5
p2030_1_v0.0.5_pd230208.png,2030,Single object,True,v0.0.5_pd230228,SD1.5
p2261_1_v0.0.5_pd230208.png,2261,Single object,True,v0.0.5_pd230228,SD1.5
p1863_1_v0.0.5_pd230208.png,1863,Single object,True,v0.0.5_pd230228,SD1.5
p1875_1_v0.0.5_pd230208.png,1875,Single object,True,v0.0.5_pd230228,SD1.5
p2193_1_v0.0.5_pd230208.png,2193,Single object,True,v0.0.5_pd230228,SD1.5
p2086_1_v0.0.5_pd230208.png,2086,Single object,True,v0.0.5_pd230228,SD1.5
p801_1_v0.0.5_pd230208.png,801,Counting,True,v0.0.5_pd230228,Dalle
p802_1_v0.0.5_pd230208.png,802,Counting,True,v0.0.5_pd230228,Dalle
p803_1_v0.0.5_pd230208.png,803,Counting,False,v0.0.5_pd230228,Dalle
p805_1_v0.0.5_pd230208.png,805,Counting,True,v0.0.5_pd230228,Dalle
p804_1_v0.0.5_pd230208.png,804,Counting,False,v0.0.5_pd230228,Dalle
p807_1_v0.0.5_pd230208.png,807,Counting,True,v0.0.5_pd230228,Dalle
p806_1_v0.0.5_pd230208.png,806,Counting,False,v0.0.5_pd230228,Dalle
p808_1_v0.0.5_pd230208.png,808,Counting,True,v0.0.5_pd230228,Dalle
p809_1_v0.0.5_pd230208.png,809,Counting,True,v0.0.5_pd230228,Dalle
p810_1_v0.0.5_pd230208.png,810,Counting,False,v0.0.5_pd230228,Dalle
p811_1_v0.0.5_pd230208.png,811,Counting,False,v0.0.5_pd230228,Dalle
p812_1_v0.0.5_pd230208.png,812,Counting,False,v0.0.5_pd230228,Dalle
p814_1_v0.0.5_pd230208.png,814,Counting,False,v0.0.5_pd230228,Dalle
p813_1_v0.0.5_pd230208.png,813,Counting,True,v0.0.5_pd230228,Dalle
p816_1_v0.0.5_pd230208.png,816,Counting,False,v0.0.5_pd230228,Dalle
p815_1_v0.0.5_pd230208.png,815,Counting,False,v0.0.5_pd230228,Dalle
p817_1_v0.0.5_pd230208.png,817,Counting,False,v0.0.5_pd230228,Dalle
p819_1_v0.0.5_pd230208.png,819,Counting,False,v0.0.5_pd230228,Dalle
p818_1_v0.0.5_pd230208.png,818,Counting,False,v0.0.5_pd230228,Dalle
p821_1_v0.0.5_pd230208.png,821,Counting,True,v0.0.5_pd230228,Dalle
p820_1_v0.0.5_pd230208.png,820,Counting,False,v0.0.5_pd230228,Dalle
p822_1_v0.0.5_pd230208.png,822,Counting,False,v0.0.5_pd230228,Dalle
p825_1_v0.0.5_pd230208.png,825,Counting,False,v0.0.5_pd230228,Dalle
p823_1_v0.0.5_pd230208.png,823,Counting,True,v0.0.5_pd230228,Dalle
p824_1_v0.0.5_pd230208.png,824,Counting,False,v0.0.5_pd230228,Dalle
p826_1_v0.0.5_pd230208.png,826,Counting,True,v0.0.5_pd230228,Dalle
p827_1_v0.0.5_pd230208.png,827,Counting,False,v0.0.5_pd230228,Dalle
p830_1_v0.0.5_pd230208.png,830,Counting,False,v0.0.5_pd230228,Dalle
p829_1_v0.0.5_pd230208.png,829,Counting,False,v0.0.5_pd230228,Dalle
p828_1_v0.0.5_pd230208.png,828,Counting,False,v0.0.5_pd230228,Dalle
p831_1_v0.0.5_pd230208.png,831,Counting,False,v0.0.5_pd230228,Dalle
p833_1_v0.0.5_pd230208.png,833,Counting,False,v0.0.5_pd230228,Dalle
p834_1_v0.0.5_pd230208.png,834,Counting,False,v0.0.5_pd230228,Dalle
p835_1_v0.0.5_pd230208.png,835,Counting,False,v0.0.5_pd230228,Dalle
p832_1_v0.0.5_pd230208.png,832,Counting,False,v0.0.5_pd230228,Dalle
p836_1_v0.0.5_pd230208.png,836,Counting,False,v0.0.5_pd230228,Dalle
p837_1_v0.0.5_pd230208.png,837,Counting,True,v0.0.5_pd230228,Dalle
p838_1_v0.0.5_pd230208.png,838,Counting,False,v0.0.5_pd230228,Dalle
p839_1_v0.0.5_pd230208.png,839,Counting,False,v0.0.5_pd230228,Dalle
p840_1_v0.0.5_pd230208.png,840,Counting,False,v0.0.5_pd230228,Dalle
p841_1_v0.0.5_pd230208.png,841,Counting,False,v0.0.5_pd230228,Dalle
p842_1_v0.0.5_pd230208.png,842,Counting,True,v0.0.5_pd230228,Dalle
p843_1_v0.0.5_pd230208.png,843,Counting,False,v0.0.5_pd230228,Dalle
p844_1_v0.0.5_pd230208.png,844,Counting,True,v0.0.5_pd230228,Dalle
p845_1_v0.0.5_pd230208.png,845,Counting,False,v0.0.5_pd230228,Dalle
p846_1_v0.0.5_pd230208.png,846,Counting,True,v0.0.5_pd230228,Dalle
p847_1_v0.0.5_pd230208.png,847,Counting,False,v0.0.5_pd230228,Dalle
p848_1_v0.0.5_pd230208.png,848,Counting,False,v0.0.5_pd230228,Dalle
p849_1_v0.0.5_pd230208.png,849,Counting,False,v0.0.5_pd230228,Dalle
p850_1_v0.0.5_pd230208.png,850,Counting,False,v0.0.5_pd230228,Dalle
p851_1_v0.0.5_pd230208.png,851,Counting,False,v0.0.5_pd230228,Dalle
p852_1_v0.0.5_pd230208.png,852,Counting,False,v0.0.5_pd230228,Dalle
p853_1_v0.0.5_pd230208.png,853,Counting,False,v0.0.5_pd230228,Dalle
p854_1_v0.0.5_pd230208.png,854,Counting,False,v0.0.5_pd230228,Dalle
p855_1_v0.0.5_pd230208.png,855,Counting,False,v0.0.5_pd230228,Dalle
p856_1_v0.0.5_pd230208.png,856,Counting,False,v0.0.5_pd230228,Dalle
p857_1_v0.0.5_pd230208.png,857,Counting,False,v0.0.5_pd230228,Dalle
p858_1_v0.0.5_pd230208.png,858,Counting,False,v0.0.5_pd230228,Dalle
p859_1_v0.0.5_pd230208.png,859,Counting,False,v0.0.5_pd230228,Dalle
p860_1_v0.0.5_pd230208.png,860,Counting,False,v0.0.5_pd230228,Dalle
p861_1_v0.0.5_pd230208.png,861,Counting,False,v0.0.5_pd230228,Dalle
p862_1_v0.0.5_pd230208.png,862,Counting,False,v0.0.5_pd230228,Dalle
p863_1_v0.0.5_pd230208.png,863,Counting,False,v0.0.5_pd230228,Dalle
p864_1_v0.0.5_pd230208.png,864,Counting,False,v0.0.5_pd230228,Dalle
p865_1_v0.0.5_pd230208.png,865,Counting,False,v0.0.5_pd230228,Dalle
p866_1_v0.0.5_pd230208.png,866,Counting,False,v0.0.5_pd230228,Dalle
p867_1_v0.0.5_pd230208.png,867,Counting,False,v0.0.5_pd230228,Dalle
p868_1_v0.0.5_pd230208.png,868,Counting,False,v0.0.5_pd230228,Dalle
p869_1_v0.0.5_pd230208.png,869,Counting,False,v0.0.5_pd230228,Dalle
p870_1_v0.0.5_pd230208.png,870,Counting,False,v0.0.5_pd230228,Dalle
p871_1_v0.0.5_pd230208.png,871,Counting,False,v0.0.5_pd230228,Dalle
p872_1_v0.0.5_pd230208.png,872,Counting,False,v0.0.5_pd230228,Dalle
p873_1_v0.0.5_pd230208.png,873,Counting,False,v0.0.5_pd230228,Dalle
p874_1_v0.0.5_pd230208.png,874,Counting,False,v0.0.5_pd230228,Dalle
p875_1_v0.0.5_pd230208.png,875,Counting,False,v0.0.5_pd230228,Dalle
p876_1_v0.0.5_pd230208.png,876,Counting,False,v0.0.5_pd230228,Dalle
p877_1_v0.0.5_pd230208.png,877,Counting,False,v0.0.5_pd230228,Dalle
p878_1_v0.0.5_pd230208.png,878,Counting,False,v0.0.5_pd230228,Dalle
p879_1_v0.0.5_pd230208.png,879,Counting,False,v0.0.5_pd230228,Dalle
p880_1_v0.0.5_pd230208.png,880,Counting,False,v0.0.5_pd230228,Dalle
p881_1_v0.0.5_pd230208.png,881,Counting,False,v0.0.5_pd230228,Dalle
p882_1_v0.0.5_pd230208.png,882,Counting,False,v0.0.5_pd230228,Dalle
p883_1_v0.0.5_pd230208.png,883,Counting,False,v0.0.5_pd230228,Dalle
p884_1_v0.0.5_pd230208.png,884,Counting,False,v0.0.5_pd230228,Dalle
p885_1_v0.0.5_pd230208.png,885,Counting,False,v0.0.5_pd230228,Dalle
p886_1_v0.0.5_pd230208.png,886,Counting,False,v0.0.5_pd230228,Dalle
p887_1_v0.0.5_pd230208.png,887,Counting,False,v0.0.5_pd230228,Dalle
p888_1_v0.0.5_pd230208.png,888,Counting,False,v0.0.5_pd230228,Dalle
p889_1_v0.0.5_pd230208.png,889,Counting,False,v0.0.5_pd230228,Dalle
p890_1_v0.0.5_pd230208.png,890,Counting,False,v0.0.5_pd230228,Dalle
p891_1_v0.0.5_pd230208.png,891,Counting,False,v0.0.5_pd230228,Dalle
p892_1_v0.0.5_pd230208.png,892,Counting,False,v0.0.5_pd230228,Dalle
p893_1_v0.0.5_pd230208.png,893,Counting,False,v0.0.5_pd230228,Dalle
p894_1_v0.0.5_pd230208.png,894,Counting,False,v0.0.5_pd230228,Dalle
p895_1_v0.0.5_pd230208.png,895,Counting,False,v0.0.5_pd230228,Dalle
p896_1_v0.0.5_pd230208.png,896,Counting,False,v0.0.5_pd230228,Dalle
p897_1_v0.0.5_pd230208.png,897,Counting,False,v0.0.5_pd230228,Dalle
p898_1_v0.0.5_pd230208.png,898,Counting,False,v0.0.5_pd230228,Dalle
p899_1_v0.0.5_pd230208.png,899,Counting,False,v0.0.5_pd230228,Dalle
p900_1_v0.0.5_pd230208.png,900,Counting,False,v0.0.5_pd230228,Dalle
p1201_1_v0.0.5_pd230208.png,1201,Multiple objects,True,v0.0.5_pd230228,Dalle
p1202_1_v0.0.5_pd230208.png,1202,Multiple objects,False,v0.0.5_pd230228,Dalle
p1203_1_v0.0.5_pd230208.png,1203,Multiple objects,True,v0.0.5_pd230228,Dalle
p1204_1_v0.0.5_pd230208.png,1204,Multiple objects,True,v0.0.5_pd230228,Dalle
p1205_1_v0.0.5_pd230208.png,1205,Multiple objects,True,v0.0.5_pd230228,Dalle
p1207_1_v0.0.5_pd230208.png,1207,Multiple objects,True,v0.0.5_pd230228,Dalle
p1206_1_v0.0.5_pd230208.png,1206,Multiple objects,True,v0.0.5_pd230228,Dalle
p1209_1_v0.0.5_pd230208.png,1209,Multiple objects,True,v0.0.5_pd230228,Dalle
p1212_1_v0.0.5_pd230208.png,1212,Multiple objects,False,v0.0.5_pd230228,Dalle
p1213_1_v0.0.5_pd230208.png,1213,Multiple objects,True,v0.0.5_pd230228,Dalle
p1211_1_v0.0.5_pd230208.png,1211,Multiple objects,True,v0.0.5_pd230228,Dalle
p1208_1_v0.0.5_pd230208.png,1208,Multiple objects,True,v0.0.5_pd230228,Dalle
p1214_1_v0.0.5_pd230208.png,1214,Multiple objects,True,v0.0.5_pd230228,Dalle
p1210_1_v0.0.5_pd230208.png,1210,Multiple objects,True,v0.0.5_pd230228,Dalle
p1215_1_v0.0.5_pd230208.png,1215,Multiple objects,True,v0.0.5_pd230228,Dalle
p1216_1_v0.0.5_pd230208.png,1216,Multiple objects,True,v0.0.5_pd230228,Dalle
p1217_1_v0.0.5_pd230208.png,1217,Multiple objects,True,v0.0.5_pd230228,Dalle
p1218_1_v0.0.5_pd230208.png,1218,Multiple objects,True,v0.0.5_pd230228,Dalle
p1219_1_v0.0.5_pd230208.png,1219,Multiple objects,True,v0.0.5_pd230228,Dalle
p1222_1_v0.0.5_pd230208.png,1222,Multiple objects,False,v0.0.5_pd230228,Dalle
p1223_1_v0.0.5_pd230208.png,1223,Multiple objects,True,v0.0.5_pd230228,Dalle
p1224_1_v0.0.5_pd230208.png,1224,Multiple objects,True,v0.0.5_pd230228,Dalle
p1220_1_v0.0.5_pd230208.png,1220,Multiple objects,True,v0.0.5_pd230228,Dalle
p1221_1_v0.0.5_pd230208.png,1221,Multiple objects,True,v0.0.5_pd230228,Dalle
p1225_1_v0.0.5_pd230208.png,1225,Multiple objects,True,v0.0.5_pd230228,Dalle
p1226_1_v0.0.5_pd230208.png,1226,Multiple objects,True,v0.0.5_pd230228,Dalle
p1227_1_v0.0.5_pd230208.png,1227,Multiple objects,True,v0.0.5_pd230228,Dalle
p1228_1_v0.0.5_pd230208.png,1228,Multiple objects,True,v0.0.5_pd230228,Dalle
p1229_1_v0.0.5_pd230208.png,1229,Multiple objects,True,v0.0.5_pd230228,Dalle
p1230_1_v0.0.5_pd230208.png,1230,Multiple objects,False,v0.0.5_pd230228,Dalle
p1231_1_v0.0.5_pd230208.png,1231,Multiple objects,True,v0.0.5_pd230228,Dalle
p1232_1_v0.0.5_pd230208.png,1232,Multiple objects,False,v0.0.5_pd230228,Dalle
p1233_1_v0.0.5_pd230208.png,1233,Multiple objects,True,v0.0.5_pd230228,Dalle
p1234_1_v0.0.5_pd230208.png,1234,Multiple objects,True,v0.0.5_pd230228,Dalle
p1235_1_v0.0.5_pd230208.png,1235,Multiple objects,True,v0.0.5_pd230228,Dalle
p1236_1_v0.0.5_pd230208.png,1236,Multiple objects,True,v0.0.5_pd230228,Dalle
p1237_1_v0.0.5_pd230208.png,1237,Multiple objects,False,v0.0.5_pd230228,Dalle
p1238_1_v0.0.5_pd230208.png,1238,Multiple objects,True,v0.0.5_pd230228,Dalle
p1239_1_v0.0.5_pd230208.png,1239,Multiple objects,True,v0.0.5_pd230228,Dalle
